Ano de exibição,Título da obra,Público no ano de exibição,Renda (R$) no ano de exibição,Gênero
2019,O Som ao Redor,261.0,1355.0,Ficção
2019,O Sétimo Selo,143.0,1368.0,Ficção
2019,O Terceiro Assassinato,181.0,1164.0,Ficção
2019,O Touro Ferdinando,1521.0,10811.0,Animação
2019,O Tradutor,39659.0,682494.0,Ficção
2019,O Verde Está Do Outro Lado,537.0,6467.0,Documentário
2019,O Ódio Que Você Semeia,120.0,1175.0,Ficção
2019,O Último Amor De Casanova,2634.0,44217.0,Ficção
2019,O Último Lance,3963.0,64457.0,Ficção
2019,O Último Trago,476.0,5089.0,Ficção
2019,Obsessão,40014.0,677678.0,Ficção
2019,"Onde Está Você, João Gilberto?",51.0,967.0,Documentário
2019,Onde Quer Que Você Esteja,514.0,7186.0,Ficção
2019,Organismo,2112.0,22418.0,Ficção
2019,Os 3 Infernais,2327.0,38533.0,Ficção
2019,Os Brinquedos Mágicos,49490.0,728752.0,Animação
2019,Os Croods,436.0,3907.0,Animação
2019,Os Dois Filhos De Joseph,3067.0,51795.0,Ficção
2019,Os Exterminadores Do Além Contra A Loira Do Banheiro,81.0,610.0,Ficção
2019,Os Incríveis 2,230.0,1102.0,Animação
2019,Os Jovens Baumann,1756.0,11962.0,Ficção
2019,Os Miseráveis,146.0,3273.0,Ficção
2019,Os Papéis De Aspern,658.0,10154.0,Ficção
2019,Os Parças 2,1305768.0,18510213.0,Ficção
2019,Os Pinguins De Madagascar,363.0,3942.0,Animação
2019,Os Principes,133.0,2320.0,Ficção
2019,Padroeiros Oficiais Do Brasil,11.0,223.0,Documentário
2019,Palace Ii - 3 Quartos Com Vista Para O Mar,290.0,5744.0,Documentário
2019,Pantera Negra,1746.0,20496.0,Ficção
2019,Papicha,669.0,8696.0,Ficção
2019,Para Sempre Alice,267.0,3084.0,Ficção
2019,Parasita,182297.0,3260561.0,Ficção
2019,Paraíso Perdido,44.0,260.0,Ficção
2019,Paris 8,38.0,220.0,Ficção
2019,Parquelândia,221.0,1432.0,Documentário
2019,Pastor Cláudio,2287.0,26411.0,Documentário
2019,Patrulha Canina: Superfilhotes,483759.0,7120113.0,Animação
2019,Paulistas,13.0,26.0,Documentário
2019,Paulo - Apóstolo De Cristo,241.0,1663.0,Ficção
2019,Paulo De Tarso E A História Do Cristianismo Primitivo,4221.0,73153.0,Documentário
2019,Pavarotti,1423.0,25767.0,Documentário
2019,Pedro Coelho,819.0,5962.0,Animação
2019,Pegando Fogo,68.0,4004.0,Ficção
2019,Pela Janela,130.0,943.0,Ficção
2019,Pendular,8.0,100.0,Ficção
2019,Permanência,48.0,408.0,Ficção
2019,Peterloo,1734.0,33279.0,Ficção
2019,Pets: A Vida Secreta Dos Bichos 2,1923826.0,27680064.0,Ficção
2019,Playmobil - O Filme,211686.0,3155344.0,Animação
2019,Playtime - Tempo De Diversão,268.0,2916.0,Ficção
2019,Po,251.0,2672.0,Ficção
2019,Poderia Me Perdoar?,9334.0,151599.0,Ficção
2019,Podres De Ricos,126.0,1268.0,Ficção
2019,Pokémon Detetive Pikachu,1136105.0,17798274.0,Ficção
2019,Praça Pública,3425.0,55085.0,Ficção
2019,Predadores Assassinos,230120.0,3420805.0,Ficção
2019,Projeto Flórida,31.0,224.0,Ficção
2019,Projeto Gemini,821564.0,13510090.0,Ficção
2019,Pyewacket – Entidade Maligna,2630.0,38337.0,Ficção
2019,Pássaros De Verão,7377.0,124339.0,Ficção
2019,Pépequeno,4029.0,30180.0,Animação
2019,Quando Duas Mulheres Pecam,116.0,1336.0,Ficção
2019,Quando Margot Encontra Margot,6041.0,101740.0,Ficção
2019,Quase Samba,9.0,55.0,Ficção
2019,Queen - Bohemian Rhapsody,15.0,32.0,Ficção
2019,Quem Mora Lá,26.0,50.0,Documentário
2019,Quem Você Pensa Que Sou,15276.0,270349.0,Ficção
2019,Querido Menino,15966.0,264892.0,Ficção
2019,Rafiki,5970.0,59448.0,Ficção
2019,Rainha De Copas,7970.0,124710.0,Ficção
2019,Rainhas Do Crime,28148.0,598832.0,Ficção
2019,Raiva,2675.0,34433.0,Ficção
2019,Rambo: Até O Fim,176846.0,2513488.0,Ficção
2019,Rasga Coração,400.0,6706.0,Ficção
2019,Recife Assombrado - Filme,4875.0,46989.0,Ficção
2019,Relatos Do Front,740.0,10253.0,Documentário
2019,Retablo,3013.0,49177.0,Ficção
2019,Retrato Do Amor,5841.0,101070.0,Ficção
2019,Rindo À Toa,63.0,956.0,Documentário
2019,Robin Hood: A Origem,2760.0,35330.0,Ficção
2019,Rocketman,733230.0,15085447.0,Ficção
2019,Rogéria - Senhor Astolfo Barrozo Pinto,1055.0,15163.0,Documentário
2019,"Sai De Baixo, O Filme",469143.0,6925410.0,Ficção
2019,Saint Amour - Na Rota Do Vinho,10.0,90.0,Ficção
2019,"Santiago, Itália",5558.0,80518.0,Documentário
2019,Santos De Todos Os Gols,3519.0,23578.0,Documentário
2019,Se A Rua Beale Falasse,18960.0,285376.0,Ficção
2019,Se Eu Fosse Você,811.0,3244.0,Ficção
2019,Sefarad,1843.0,29688.0,Ficção
2019,Segredos Oficiais,14406.0,259453.0,Ficção
2019,"Sem Data, Sem Assinatura",229.0,1650.0,Ficção
2019,Senhorita Paradis,107.0,1492.0,Ficção
2019,Severina,48.0,144.0,Ficção
2019,Shade - Entre Bruxas E Heróis,479.0,6296.0,Ficção
2019,Shazam!,2926706.0,47911729.0,Ficção
2019,Simonal,65629.0,1190012.0,Ficção
2019,Sob O Olhar Do Padroeiro,46.0,374.0,Documentário
2019,Sobibor,177.0,2087.0,Ficção
2019,Sobre Rodas,3284.0,33057.0,Ficção
2019,"Socorro, Virei Uma Garota!",26212.0,396912.0,Ficção
2019,Sonata De Outono,77.0,754.0,Ficção
2019,Sou Carnaval De São Salvador,3079.0,43713.0,Documentário
2019,Star Wars: A Ascensão Skywalker,2129669.0,41213887.0,Ficção
2019,Stars By The Pound,76.0,1062.0,Ficção
2019,Stromboli,164.0,1040.0,Ficção
2019,Sueño Florianópolis,188.0,1225.0,Ficção
2019,Super Orquestra Arcoverdense De Ritmos Americanos,32.0,169.0,Documentário
2019,Superação - O Milagre Da Fé,1719931.0,24956917.0,Ficção
2019,Suprema,43895.0,862503.0,Ficção
2019,Suspíria - A Dança Do Medo,7965.0,109834.0,Ficção
2019,Synonyms,4128.0,70425.0,Ficção
2019,Sócrates,7459.0,90477.0,Ficção
2019,Taego Ãwa,6.0,50.0,Documentário
2019,Tamara,130.0,762.0,Ficção
2019,Tangerine,75.0,596.0,Ficção
2019,Teatros No Brasil  Claudio Santoro - Memórias Do Maestro E Do Teatro Em Vida,17.0,320.0,Documentário
2019,Teatros No Brasil  Teatros Amazonas - O Filho Ouro Da Floresta,33.0,482.0,Documentário
2019,Teatros No Brasil Castro Alves - O Teatro E O Homem,22.0,374.0,Documentário
2019,Teatros No Brasil Sudeste Municipal - Enredos Da Jóia Carioca,19.0,331.0,Documentário
2019,Teatros No Brasil Theatro São Pedro - Símbolo De Arte E Resistência,16.0,276.0,Documentário
2019,Ted Bundy - A Irresistível Face Do Mal,95834.0,1923318.0,Ficção
2019,Temporada,7439.0,56638.0,Ficção
2019,Tesnota,7.0,45.0,Ficção
2019,Testemunha Invisivel,168.0,2412.0,Ficção
2019,The Avengers: Os Vingadores,40.0,291.0,Ficção
2019,The Queen'S Corgi,9926.0,71544.0,Animação
2019,Tinta Bruta,1740.0,14406.0,Ficção
2019,Tito E Os Pássaros,15179.0,167126.0,Animação
2019,Todas As Canções De Amor,54.0,395.0,Ficção
2019,Todos Já Sabem,105095.0,2041508.0,Ficção
2019,Tolkien,6703.0,155820.0,Ficção
2019,Tommaso,397.0,5340.0,Ficção
2019,Torquato Neto - Todas As Horas Do Fim,75.0,430.0,Documentário
2019,Torre Das Donzelas,6424.0,82949.0,Documentário
2019,Torre. Um Dia Brilhante.,252.0,1974.0,Ficção
2019,Toy Story 4,7955544.0,124444046.0,Animação
2019,Tsé,914.0,15775.0,Documentário
2019,Tudo O Que Tivemos,14597.0,261829.0,Ficção
2019,Tudo Por Um Pop Star,54.0,536.0,Ficção
2019,Tully,138.0,1685.0,Ficção
2019,"Tunga, O Esquecimento Das Paixões",1782.0,19225.0,Documentário
2019,Turma Da Mônica - Laços,2125813.0,30391984.0,Ficção
2019,Tá Rindo De Quê?,1475.0,23736.0,Documentário
2019,Uglydolls,98098.0,1419226.0,Ficção
2019,Ultraje,674.0,6026.0,Documentário
2019,Um Amante Francês,5026.0,88886.0,Ficção
2019,Um Amor Impossível,13161.0,230302.0,Ficção
2019,Um Amor Inesperado,92943.0,1659103.0,Ficção
2019,Um Ato De Esperança,110.0,1986.0,Ficção
2019,Um Banho De Vida,30206.0,532869.0,Ficção
2019,Um Dia,71.0,1251.0,Ficção
2019,Um Dia De Chuva Em Nova York,141920.0,3007661.0,Ficção
2019,Um Dia Para Susana,204.0,2097.0,Documentário
2019,Um Elefante Sentado Quieto,1305.0,16663.0,Ficção
2019,Um Funeral Em Família,2094.0,36885.0,Ficção
2019,Um Homem Comum,117.0,1160.0,Ficção
2019,Um Homem Fiel,325.0,6211.0,Ficção
2019,Um Lugar Silencioso,15.0,289.0,Ficção
2019,Um Segredo Em Paris,398.0,3884.0,Ficção
2019,Uma,8697.0,162734.0,Documentário
2019,Uma Aventura Lego 2,402456.0,6336439.0,Ficção
2019,Uma Noite Não É Nada,165.0,2042.0,Ficção
2019,Uma Nova Chance,122105.0,1898092.0,Ficção
2019,Uma Segunda Chance Para Amar,514041.0,7717646.0,Ficção
2019,Uma Viagem Inesperada,1075.0,14837.0,Ficção
2019,Unicórnio,67.0,302.0,Ficção
2019,Uruguai - Na Vanguarda,464.0,6364.0,Documentário
2019,Utøya 22 De Julho,53.0,503.0,Ficção
2019,Vai Que Cola 2 - O Começo,803483.0,11894966.0,Ficção
2019,Varda Por Agnès,9247.0,146093.0,Ficção
2019,Velozes & Furiosos: Hobbs & Shaw,2743585.0,44242089.0,Ficção
2019,Venom,50.0,364.0,Ficção
2019,Vergel,479.0,5974.0,Ficção
2019,Vermelho Sol,6164.0,51271.0,Ficção
2019,Verão De 84,9819.0,142601.0,Ficção
2019,Vice,219486.0,4751695.0,Ficção
2019,Vidas Duplas,15666.0,285744.0,Ficção
2019,Vidas À Deriva,26.0,130.0,Ficção
2019,Vidro,1365681.0,22391507.0,Ficção
2019,Vingadores: Guerra Infinita,871.0,9681.0,Ficção
2019,Vingadores: Ultimato,19656467.0,338624881.0,Ficção
2019,Vingança A Sangue-Frio,195265.0,3103329.0,Ficção
2019,Vision,9604.0,164790.0,Ficção
2019,Viva - A Vida É Uma Festa,1447.0,10454.0,Animação
2019,Vizinhos,77.0,944.0,Ficção
2019,Voando Alto,13296.0,188747.0,Animação
2019,Você Nunca Esteve Realmente Aqui,8.0,80.0,Ficção
2019,Vox Lux,6196.0,131782.0,Ficção
2019,Wajib - Um Convite De Casamento,3528.0,33707.0,Ficção
2019,Western,24.0,189.0,Ficção
2019,Wifi Ralph,4399733.0,64838207.0,Animação
2019,X-Men - Apocalipse,90.0,1744.0,Ficção
2019,X-Men: Fênix Negra,3330607.0,54347798.0,Ficção
2019,Yara,2327.0,25702.0,Ficção
2019,Yesterday,624607.0,12078909.0,Ficção
2019,Yomeddine,2110.0,37318.0,Ficção
2019,Zama,50.0,168.0,Ficção
2019,Zora Curiosa,8.0,120.0,Documentário
2019,Zoravia,388.0,5788.0,Documentário
2019,Zumbilândia: Atire Duas Vezes,287152.0,4185690.0,Ficção
2019,Últimos Dias Em Havana,21.0,230.0,Ficção
2018,10 Segundos Para Vencer,49147.0,801026.0,Ficção
2018,12 Heróis,30930.0,549086.0,Ficção
2018,120 Batimentos Por Minuto,16685.0,222381.0,Ficção
2018,15H17 - Trem Para Paris,35623.0,748396.0,Ficção
2018,1945,16976.0,265581.0,Ficção
2018,22 Milhas,129932.0,2012041.0,Ficção
2018,45 Anos,235.0,3440.0,Ficção
2018,50 São Os Novos 30,30288.0,440009.0,Ficção
2018,7 Dias Em Entebbe,92344.0,1944624.0,Ficção
2018,8 ½,38.0,527.0,Ficção
2018,A Abelhinha Maya - O Filme,100041.0,1433332.0,Animação
2018,A Amante,15666.0,253317.0,Ficção
2018,A Aparição,7259.0,95618.0,Ficção
2018,A Bela da Tarde*,1541.0,16747.0,Ficção
2018,A Bela E A Fera (2017),166.0,1580.0,Ficção
2018,A Cabana,68.0,496.0,Ficção
2018,A Cabeça De Gumercindo Saraiva,4959.0,53687.0,Ficção
2018,A Casa Do Medo - Incidente Em Ghostland,226346.0,3155381.0,Ficção
2018,A Casa Que Jack Construiu,24296.0,400442.0,Ficção
2018,A Cidade Do Futuro,11786.0,153437.0,Ficção
2018,A Cidade Onde Envelheço,23.0,130.0,Ficção
2018,A Cidade é uma Só?,53.0,268.0,Documentário
2018,A Câmera De Claire,13719.0,208478.0,Ficção
2018,A Destruição De Bernardet,1355.0,10352.0,Documentário
2018,A Doce Vida,32.0,397.0,Ficção
2018,A Estrela de Belém*,3433.0,48319.0,Animação
2018,A Excêntrica Família De Gaspard,2476.0,35868.0,Ficção
2018,A Família Dionti,19.0,183.0,Ficção
2018,A Festa,47225.0,819540.0,Ficção
2018,A Filha,117.0,1531.0,Ficção
2018,A Filosofia na Alcova,1718.0,21637.0,Ficção
2018,A Forma Da Água,863371.0,15264748.0,Ficção
2018,A Freira,5293026.0,76375810.0,Ficção
2018,A Fábrica De Nada,1732.0,24092.0,Ficção
2018,A Garota Na Névoa,3929.0,52983.0,Ficção
2018,A Gente,9.0,55.0,Documentário
2018,A Grande Jogada,75815.0,1296763.0,Ficção
2018,A Imagem Da Tolerância,671.0,10006.0,Documentário
2018,A Justiceira,87722.0,1283058.0,Ficção
2018,A Livraria,38135.0,591125.0,Ficção
2018,A Luta Do Século,2569.0,30506.0,Documentário
2018,A Maldição Da Casa Winchester,732481.0,10333087.0,Ficção
2018,A Melhor Escolha,16226.0,352312.0,Ficção
2018,A Misteriosa Morte De Pérola,147.0,1100.0,Ficção
2018,A Montanha Matterhorn,2.0,22.0,Ficção
2018,A Morte De Stalin,13193.0,237480.0,Ficção
2018,A Morte Te Dá Parabéns,37.0,318.0,Ficção
2018,A Moça Do Calendário,2716.0,24712.0,Ficção
2018,A Natureza Do Tempo,5113.0,90856.0,Ficção
2018,A Noite De 12 Anos,77878.0,1280611.0,Ficção
2018,A Noite Devorou O Mundo,1415.0,25858.0,Ficção
2018,A Noite Do Jogo,198467.0,3236121.0,Ficção
2018,A Noiva Do Deserto,6145.0,94437.0,Ficção
2018,A Número Um,5810.0,89840.0,Ficção
2018,A Odisseia,6253.0,101220.0,Ficção
2018,A Origem do Dragão*,3279.0,41810.0,Ficção
2018,A Outra Mulher,43625.0,748977.0,Ficção
2018,A Prece,3775.0,57910.0,Ficção
2018,A Primeira Noite De Crime,150746.0,2127142.0,Ficção
2018,A primeira noite de um homem,3859.0,45751.0,Ficção
2018,A Pé Ele Não Vai Longe,10480.0,213298.0,Ficção
2018,A Repartição Do Tempo,2497.0,34722.0,Ficção
2018,A Rota Selvagem,3651.0,58110.0,Ficção
2018,A Superfície Da Sombra,1178.0,17097.0,Ficção
2018,A Trama*,50.0,434.0,Ficção
2018,A Tropa De Trapo - Na Selva Do Arco-Íris,108.0,520.0,Animação
2018,A Viagem De Fanny,140.0,1849.0,Ficção
2018,A Vida De Uma Mulher,77.0,1012.0,Ficção
2018,A Vida Em Família,17070.0,281928.0,Ficção
2018,A Vida Em Si,83520.0,1668722.0,Ficção
2018,A Vida Extra-Ordinária De Tarso De Castro,1413.0,13578.0,Documentário
2018,A Voz Do Silêncio,2932.0,41423.0,Ficção
2018,A Ópera de Paris*,2069.0,32103.0,Documentário
2018,A Última Abolição,3791.0,49484.0,Documentário
2018,A Última Chance,51.0,582.0,Ficção
2018,Abrindo O Armário,1641.0,14791.0,Documentário
2018,Acertando O Passo,22073.0,378108.0,Ficção
2018,Acossado,4540.0,50100.0,Ficção
2018,Acrimônia - Ela Quer Vingança,3159.0,58303.0,Ficção
2018,Adeus à Linguagem,330.0,3069.0,Ficção
2018,Afterimage,25.0,211.0,Ficção
2018,Alfa,508192.0,7754800.0,Ficção
2018,Alguma Coisa Assim,5576.0,71523.0,Ficção
2018,Alguém Como Eu,28530.0,402739.0,Ficção
2018,Altas Expectativas,2.0,9.0,Ficção
2018,Além Da Ilusão,143.0,1990.0,Ficção
2018,Além Das Palavras,158.0,1716.0,Ficção
2018,Além Do Homem,2841.0,47539.0,Ficção
2018,Amanhã Chegou,686.0,6033.0,Documentário
2018,Amante Por Um Dia,11284.0,156568.0,Ficção
2018,Amigos Alienígenas,52098.0,757468.0,Animação
2018,Amores De Chumbo,2456.0,21529.0,Ficção
2018,Ana E Vitória,72919.0,992171.0,Ficção
2018,Animais Fantásticos E Onde Habitam,211.0,3915.0,Ficção
2018,Animais Fantásticos: Os Crimes De Grindelwald,3550891.0,59301701.0,Ficção
2018,Anna Karenina: A História De Vronsky,10085.0,165145.0,Ficção
2018,Antes Do Fim,1251.0,11961.0,Ficção
2018,Antes o Tempo não Acabava*,40.0,175.0,Ficção
2018,Antes Que Eu Me Esqueça,16232.0,281853.0,Ficção
2018,Antes Que Tudo Desapareça,1937.0,27599.0,Ficção
2018,Aos Teus Olhos,27870.0,463560.0,Ficção
2018,Aprender A Ler Pra Ensinar Meus Camaradas,37.0,545.0,Documentário
2018,Aquaman,5584309.0,92326364.0,Ficção
2018,Aquarius,131.0,898.0,Ficção
2018,Arminda Lopes - A Estética Além Da Dor,30.0,155.0,Documentário
2018,Arranha-Céu : Coragem Sem Limite,947992.0,14516464.0,Ficção
2018,Artista Do Disastre,8237.0,158037.0,Ficção
2018,Arábia,11749.0,157981.0,Ficção
2018,As Aventuras De Ozzy,107.0,1176.0,Animação
2018,As Aventuras de Tadeo 2 - O Segredo do Rei Midas*,31358.0,381646.0,Animação
2018,As Aventuras Do Capitão Cueca - O Filme,1026.0,8678.0,Animação
2018,As Boas Maneiras,11394.0,172502.0,Ficção
2018,As Duas Irenes,102.0,286.0,Ficção
2018,As Falsas Confidências,62.0,917.0,Ficção
2018,As Herdeiras,22617.0,359554.0,Ficção
2018,As Viúvas,149020.0,2682351.0,Ficção
2018,Asako I & Ii,1820.0,29009.0,Ficção
2018,Assassinato no Expresso do Oriente*,85129.0,1666593.0,Ficção
2018,Assim é a Vida*,6306.0,94403.0,Ficção
2018,Até Nunca Mais,175.0,1777.0,Ficção
2018,Auto De Resistência,2940.0,39835.0,Documentário
2018,Baronesa,6344.0,48365.0,Documentário
2018,Barreiras,80.0,615.0,Ficção
2018,Baseado Em Fatos Reais,36726.0,725547.0,Ficção
2018,Beira Mar,5.0,82.0,Ficção
2018,Benzinho,39284.0,597147.0,Ficção
2018,Berenice Procura,6138.0,92563.0,Ficção
2018,Bergman - 100 Anos,11263.0,171945.0,Documentário
2018,"Big Pai, Big Filho*",1017.0,8663.0,Animação
2018,Blade Runner 2049,224.0,1743.0,Ficção
2018,Blitz,11.0,111.0,Ficção
2018,Blow-Up - Depois Daquele Beijo*,0.0,0.0,Ficção
2018,Boca De Loba,117.0,994.0,Ficção
2018,Bohemian Rhapsody,546117.0,10354321.0,Ficção
2018,Bom Comportamento,83.0,744.0,Ficção
2018,Boneco de Neve*,78.0,769.0,Ficção
2018,"Bonifácio, O Fundador Do Brasil",3749.0,86109.0,Documentário
2018,Bravas Donnas ? Memória Italiana,103.0,2680.0,Documentário
2018,Bruxarias,7.0,40.0,Animação
2018,Bumblebee,708341.0,11572418.0,Ficção
2018,Buscando...,218013.0,3925711.0,Ficção
2018,Bye Bye Alemanha,85.0,1108.0,Ficção
2018,Bye Bye Jaqueline*,444.0,4850.0,Ficção
2018,Cachorros,5097.0,79064.0,Ficção
2018,Cadáver,437566.0,5953195.0,Ficção
2018,Café,1051.0,17560.0,Ficção
2018,Café Com Canela,10523.0,120842.0,Ficção
2018,Caminho Do Mar,1037.0,7242.0,Documentário
2018,Camocim,1572.0,10810.0,Documentário
2018,Canastra Suja,2071.0,27185.0,Ficção
2018,Capitão Fantástico,153.0,1342.0,Ficção
2018,Carnívoras,1692.0,25825.0,Ficção
2018,Carros 3,1660.0,14212.0,Animação
2018,Cartas Para Um Ladrão De Livros,359.0,5592.0,Documentário
2018,Carvana,689.0,7506.0,Documentário
2018,"Chacrinha, O Velho Guerreiro",36195.0,529851.0,Ficção
2018,Chateau - Paris,2671.0,34987.0,Ficção
2018,Chega De Fiu Fiu,884.0,13061.0,Documentário
2018,Christopher Robin - Um Reencontro Inesquecível,292386.0,4453661.0,Ficção
2018,Chá Com As Damas,10250.0,159473.0,Documentário
2018,Ciganos Da Ciambra,7710.0,110503.0,Ficção
2018,Cinderela,130.0,1312.0,Ficção
2018,Cinderela E O Príncipe Secreto,88173.0,1220696.0,Animação
2018,Cinquenta Tons De Liberdade,4331153.0,64423845.0,Ficção
2018,Colette,37716.0,712799.0,Ficção
2018,Colheita Amarga,1903.0,31136.0,Ficção
2018,Colo*,0.0,0.0,Ficção
2018,Columbus,62.0,780.0,Ficção
2018,"Com Amor, Simon",320226.0,4904427.0,Ficção
2018,"Com Amor, Van Gogh*",49603.0,726043.0,Animação
2018,Comboio De Sal E Açúcar,3130.0,40467.0,Ficção
2018,Comeback,5.0,25.0,Ficção
2018,Como Fotografei Os Yanomami,345.0,3676.0,Documentário
2018,Como Nossos Pais,12.0,181.0,Ficção
2018,Como Você Me Vê?,167.0,2305.0,Documentário
2018,Como É  Cruel Viver Assim,5181.0,75055.0,Ficção
2018,"Conquistar, Amar E Viver Intensamente",5910.0,101576.0,Ficção
2018,Construindo Pontes,2538.0,24710.0,Documentário
2018,Cora Coralina - Todas As Vidas,3498.0,46362.0,Documentário
2018,Coragem! As Muitas Vidas do Cardeal Dom Paulo Evaristo Arns*,0.0,0.0,Documentário
2018,Coração De Cowboy,30688.0,414522.0,Ficção
2018,Corpo Delito,16.0,115.0,Documentário
2018,Corpo e Alma*,12571.0,185137.0,Ficção
2018,Corpo Elétrico,113.0,359.0,Ficção
2018,Corpo Em Terapia,607.0,8435.0,Documentário
2018,Corra!,2601.0,25518.0,Ficção
2018,Correndo Atrás De Um Pai,100159.0,1552208.0,Ficção
2018,Covil De Ladrões,57526.0,1093003.0,Ficção
2018,Crimes Em Happytime,738.0,12324.0,Ficção
2018,Cromossomo 21,947.0,10500.0,Ficção
2018,Crô Em Familia,478114.0,6822165.0,Ficção
2018,Culpa,10234.0,196662.0,Ficção
2018,Custódia,19985.0,324572.0,Ficção
2018,Câmara de Espelhos,55.0,338.0,Documentário
2018,Círculo De Fogo: A Revolta,847022.0,12777658.0,Ficção
2018,D.P.A. - Detetives do Prédio Azul,180.0,2164.0,Ficção
2018,Daphne,3665.0,50852.0,Ficção
2018,David Lynch: A Vida De Um Artista,53.0,568.0,Documentário
2018,De Canção Em Canção,203.0,1585.0,Ficção
2018,De Carona Para O Amor,7206.0,104748.0,Ficção
2018,De Encontro Com A Vida,20267.0,337377.0,Ficção
2018,De Repente Uma Família,328085.0,4713271.0,Ficção
2018,De Volta,1244.0,15747.0,Ficção
2018,Deadpool 2,4601084.0,66934777.0,Ficção
2018,Dedo Na Ferida,4720.0,65100.0,Documentário
2018,Deixe A Luz Do Sol Entrar,55014.0,907763.0,Ficção
2018,Depois Da Tempestade,268.0,2478.0,Ficção
2018,Depois Daquela Montanha,178.0,1780.0,Ficção
2018,Desejo De Matar,132403.0,2069104.0,Ficção
2018,Desierto,29.0,470.0,Ficção
2018,Desobediência,70944.0,1249761.0,Ficção
2018,Detetives do Prédio Azul 2 - O Mistério Italiano,884775.0,12333886.0,Ficção
2018,Detroit Em Rebelião,25.0,333.0,Ficção
2018,Deus Não Esta Morto: Uma Luz Na Escuridão,272797.0,3743518.0,Ficção
2018,Diamantino,2200.0,34233.0,Ficção
2018,Divertida Mente,253.0,4530.0,Animação
2018,Divinas Divas,170.0,893.0,Documentário
2018,Diário Da Greve,8.0,95.0,Ficção
2018,Djon África,3131.0,20959.0,Ficção
2018,Do Jeito Que Elas Querem,164072.0,2882006.0,Ficção
2018,"Dolores - Uma Mulher, Dois Amores",162.0,2107.0,Ficção
2018,Dovlatov,2122.0,33868.0,Ficção
2018,Duda E Os Gnomos,187739.0,2642153.0,Animação
2018,Dunkirk,5370.0,92134.0,Ficção
2018,Egon Schiele - Morte E Donzela,8292.0,131649.0,Ficção
2018,Eles Só Usam Black Tie,34.0,280.0,Ficção
2018,Ella E John,35042.0,558927.0,Ficção
2018,Elon Não Acredita Na Morte,3.0,24.0,Ficção
2018,Em 97 Era Assim,1238.0,14283.0,Ficção
2018,Em Busca de Fellini*,1128.0,12608.0,Ficção
2018,Em Chamas,11412.0,174760.0,Ficção
2018,Em Defesa De Cristo,249.0,1942.0,Ficção
2018,Em Guerra Por Amor,3593.0,66304.0,Ficção
2018,Em Nome Da América,1188.0,10648.0,Documentário
2018,Em Pedaços,27731.0,459232.0,Ficção
2018,Em Ritmo De Fuga,67.0,390.0,Ficção
2018,Em Um Mundo Interior,2364.0,23868.0,Documentário
